pedido_id,numero_item,produto_id,quantidade,preco_unitario,desconto_unitario,custo_unitario
8985,1,93,2,157.41,39.35,103.89
8985,2,110,3,180.70,9.03,124.68
8986,1,96,4,161.52,16.15,116.29
8986,2,1,5,31.37,4.70,11.60
8987,1,99,6,165.63,33.12,66.25
8987,2,4,7,35.48,8.87,15.25
8988,1,102,8,169.74,8.48,78.08
8988,2,7,1,39.59,3.95,19.39
8989,1,105,2,173.85,26.07,90.40
8989,2,10,3,43.70,8.74,24.03
8990,1,108,4,177.96,44.49,103.21
8990,2,13,5,47.81,2.39,29.16
8991,1,111,6,182.07,18.20,116.52
8991,2,16,7,51.92,7.78,34.78
8992,1,2,8,32.74,6.54,22.91
8992,2,19,1,56.03,14.00,19.61
8993,1,5,2,36.85,1.84,14.00
8993,2,22,3,60.14,6.01,24.65
8994,1,8,4,40.96,6.14,18.02
8994,2,25,5,64.25,12.85,30.19
8995,1,11,6,45.07,11.26,22.53
8995,2,28,7,68.36,3.41,36.23
8996,1,14,8,49.18,4.91,27.54
8996,2,31,1,72.47,10.87,42.75
8997,1,17,2,53.29,10.65,33.03
8997,2,34,3,76.58,19.14,49.77
8998,1,20,4,57.40,2.87,39.03
8998,2,37,5,80.69,8.06,57.28
8999,1,23,6,61.51,9.22,22.14
8999,2,40,7,84.80,16.96,33.07
9000,1,26,8,65.62,16.40,27.56
9000,2,43,1,88.91,0.00,40.00
9001,1,29,2,69.73,0.00,33.47
9001,2,46,3,93.02,0.00,47.44
9002,1,32,4,73.84,0.00,39.87
9002,2,49,5,97.13,0.00,55.36
9003,1,35,6,77.95,0.00,46.77
9003,2,52,7,101.24,0.00,63.78
9004,1,38,8,82.06,0.00,54.15
9004,2,55,1,105.35,0.00,72.69
9005,1,41,2,86.17,0.00,62.04
9005,2,58,3,109.46,0.00,40.50
9006,1,44,4,90.28,0.00,36.11
9006,2,61,5,113.57,0.00,48.83
9007,1,47,6,94.39,0.00,43.41
9007,2,64,7,117.68,0.00,57.66
9008,1,50,8,98.50,0.00,51.22
9008,2,67,1,121.79,0.00,66.98
9009,1,53,2,102.61,0.00,59.51
9009,2,70,3,125.90,0.00,76.79
9010,1,56,4,106.72,0.00,68.30
9010,2,73,5,130.01,0.00,87.10
9011,1,59,6,110.83,0.00,77.58
9011,2,76,7,134.12,0.00,46.94
9012,1,62,8,114.94,0.00,43.67
9012,2,79,1,138.23,0.00,56.67
9013,1,65,2,119.05,0.00,52.38
9013,2,82,3,142.34,0.00,66.89
9014,1,68,4,123.16,0.00,61.58
9014,2,85,5,146.45,0.00,77.61
9015,1,71,6,127.27,0.00,71.27
9015,2,88,7,150.56,0.00,88.83
9016,1,74,8,131.38,0.00,81.45
9016,2,91,1,154.67,0.00,100.53
9017,1,77,2,135.49,0.00,92.13
9017,2,94,3,158.78,0.00,112.73
9018,1,80,4,139.60,0.00,50.25
9018,2,97,5,162.89,0.00,63.52
9019,1,83,6,143.71,0.00,60.35
9019,2,100,7,167.00,0.00,75.15
9020,1,86,8,147.82,0.00,70.95
9020,2,103,1,171.11,0.00,87.26
9021,1,89,2,151.93,0.00,82.04
9021,2,106,3,175.22,0.00,99.87
9022,1,92,4,156.04,0.00,93.62
9022,2,109,5,179.33,0.00,112.97
9023,1,95,6,160.15,0.00,105.69
9023,2,112,7,183.44,0.00,126.57
9024,1,98,8,164.26,0.00,118.26
9024,2,3,1,34.11,0.00,12.62
9025,1,101,2,168.37,0.00,67.34
9025,2,6,3,38.22,0.00,16.43
9026,1,104,4,172.48,0.00,79.34
9026,2,9,5,42.33,0.00,20.74
9027,1,107,6,176.59,0.00,91.82
9027,2,12,7,46.44,0.00,25.54
9028,1,110,8,180.70,0.00,104.80
9028,2,15,1,50.55,0.00,30.83
9029,1,1,2,31.37,0.00,20.07
9029,2,18,3,54.66,0.00,36.62
9030,1,4,4,35.48,0.00,24.83
9030,2,21,5,58.77,0.00,20.56
9031,1,7,6,39.59,0.00,15.04
9031,2,24,7,62.88,9.43,25.78
9032,1,10,8,43.70,8.74,19.22
9032,2,27,1,66.99,16.74,31.48
9033,1,13,2,47.81,2.39,23.90
9033,2,30,3,71.10,7.11,37.68
9034,1,16,4,51.92,7.78,29.07
9034,2,33,5,75.21,15.04,44.37
9035,1,19,6,56.03,14.00,34.73
9035,2,36,7,79.32,3.96,51.55
9036,1,22,8,60.14,6.01,40.89
9036,2,39,1,83.43,12.51,59.23
9037,1,25,2,64.25,12.85,23.13
9037,2,42,3,87.54,21.88,34.14
9038,1,28,4,68.36,3.41,28.71
9038,2,45,5,91.65,9.16,41.24
9039,1,31,6,72.47,10.87,34.78
9039,2,48,7,95.76,19.15,48.83
9040,1,34,8,76.58,19.14,41.35
9040,2,51,1,99.87,4.99,56.92
9041,1,37,2,80.69,8.06,48.41
9041,2,54,3,103.98,15.59,65.50
9042,1,40,4,84.80,16.96,55.96
9042,2,57,5,108.09,27.02,74.58
9043,1,43,6,88.91,4.44,64.01
9043,2,60,7,112.20,11.22,41.51
9044,1,46,8,93.02,13.95,37.20
9044,2,63,1,116.31,23.26,50.01
9045,1,49,2,97.13,24.28,44.67
9045,2,66,3,120.42,6.02,59.00
9046,1,52,4,101.24,10.12,52.64
9046,2,69,5,124.53,18.67,68.49
9047,1,55,6,105.35,21.07,61.10
9047,2,72,7,128.64,32.16,78.47
9048,1,58,8,109.46,5.47,70.05
9048,2,75,1,132.75,13.27,88.94
9049,1,61,2,113.57,17.03,79.49
9049,2,78,3,136.86,27.37,47.90
9050,1,64,4,117.68,29.42,44.71
9050,2,81,5,140.97,0.00,57.79
9051,1,67,6,121.79,0.00,53.58
9051,2,84,7,145.08,0.00,68.18
9052,1,70,8,125.90,0.00,62.95
9052,2,87,1,149.19,0.00,79.07
9053,1,73,2,130.01,0.00,72.80
9053,2,90,3,153.30,0.00,90.44
9054,1,76,4,134.12,0.00,83.15
9054,2,93,5,157.41,0.00,102.31
9055,1,79,6,138.23,0.00,93.99
9055,2,96,7,161.52,0.00,114.67
9056,1,82,8,142.34,0.00,51.24
9056,2,99,1,165.63,0.00,64.59
9057,1,85,2,146.45,0.00,61.50
9057,2,102,3,169.74,0.00,76.38
9058,1,88,4,150.56,0.00,72.26
9058,2,105,5,173.85,0.00,88.66
9059,1,91,6,154.67,0.00,83.52
9059,2,108,7,177.96,0.00,101.43
9060,1,94,8,158.78,0.00,95.26
9060,2,111,1,182.07,0.00,114.70
9061,1,97,2,162.89,0.00,107.50
9061,2,2,3,32.74,0.00,22.59
9062,1,100,4,167.00,0.00,120.24
9062,2,5,5,36.85,0.00,13.63
9063,1,103,6,171.11,0.00,68.44
9063,2,8,7,40.96,0.00,17.61
9064,1,106,8,175.22,0.00,80.60
9064,2,11,1,45.07,0.00,22.08
9065,1,109,2,179.33,0.00,93.25
9065,2,14,3,49.18,0.00,27.04
9066,1,112,4,183.44,0.00,106.39
9066,2,17,5,53.29,0.00,32.50
9067,1,3,6,34.11,0.00,21.83
9067,2,20,7,57.40,0.00,38.45
9068,1,6,8,38.22,0.00,26.75
9068,2,23,1,61.51,0.00,21.52
9069,1,9,2,42.33,0.00,16.08
9069,2,26,3,65.62,0.00,26.90
9070,1,12,4,46.44,0.00,20.43
9070,2,29,5,69.73,0.00,32.77
9071,1,15,6,50.55,0.00,25.27
9071,2,32,7,73.84,0.00,39.13
9072,1,18,8,54.66,0.00,30.60
9072,2,35,1,77.95,0.00,45.99
9073,1,21,2,58.77,0.00,36.43
9073,2,38,3,82.06,0.00,53.33
9074,1,24,4,62.88,0.00,42.75
9074,2,41,5,86.17,0.00,61.18
9075,1,27,6,66.99,0.00,24.11
9075,2,44,7,90.28,0.00,35.20
9076,1,30,8,71.10,0.00,29.86
9076,2,47,1,94.39,0.00,42.47
9077,1,33,2,75.21,0.00,36.10
9077,2,50,3,98.50,0.00,50.23
9078,1,36,4,79.32,0.00,42.83
9078,2,53,5,102.61,0.00,58.48
9079,1,39,6,83.43,0.00,50.05
9079,2,56,7,106.72,0.00,67.23
9080,1,42,8,87.54,0.00,57.77
9080,2,59,1,110.83,0.00,76.47
9081,1,45,2,91.65,0.00,65.98
9081,2,62,3,114.94,17.24,42.52
9082,1,48,4,95.76,19.15,38.30
9082,2,65,5,119.05,29.76,51.19
9083,1,51,6,99.87,4.99,45.94
9083,2,68,7,123.16,12.31,60.34
9084,1,54,8,103.98,15.59,54.06
9084,2,71,1,127.27,25.45,69.99
9085,1,57,2,108.09,27.02,62.69
9085,2,74,3,131.38,6.56,80.14
9086,1,60,4,112.20,11.22,71.80
9086,2,77,5,135.49,20.32,90.77
9087,1,63,6,116.31,23.26,81.41
9087,2,80,7,139.60,34.90,48.86
9088,1,66,8,120.42,6.02,45.75
9088,2,83,1,143.71,14.37,58.92
9089,1,69,2,124.53,18.67,54.79
9089,2,86,3,147.82,29.56,69.47
9090,1,72,4,128.64,32.16,64.32
9090,2,89,5,151.93,7.59,80.52
9091,1,75,6,132.75,13.27,74.34
9091,2,92,7,156.04,23.40,92.06
9092,1,78,8,136.86,27.37,84.85
9092,2,95,1,160.15,40.03,104.09
9093,1,81,2,140.97,7.04,95.85
9093,2,98,3,164.26,16.42,116.62
9094,1,84,4,145.08,21.76,52.22
9094,2,101,5,168.37,33.67,65.66
9095,1,87,6,149.19,37.29,62.65
9095,2,104,7,172.48,8.62,77.61
9096,1,90,8,153.30,15.33,73.58
9096,2,107,1,176.59,26.48,90.06
9097,1,93,2,157.41,31.48,85.00
9097,2,110,3,180.70,45.17,102.99
9098,1,96,4,161.52,8.07,96.91
9098,2,1,5,31.37,3.13,19.76
9099,1,99,6,165.63,24.84,109.31
9099,2,4,7,35.48,7.09,24.48
9100,1,102,8,169.74,42.43,122.21
9100,2,7,1,39.59,0.00,14.64
9101,1,105,2,173.85,0.00,69.54
9101,2,10,3,43.70,0.00,18.79
9102,1,108,4,177.96,0.00,81.86
9102,2,13,5,47.81,0.00,23.42
9103,1,111,6,182.07,0.00,94.67
9103,2,16,7,51.92,0.00,28.55
9104,1,2,8,32.74,0.00,18.98
9104,2,19,1,56.03,0.00,34.17
9105,1,5,2,36.85,0.00,23.58
9105,2,22,3,60.14,0.00,40.29
9106,1,8,4,40.96,0.00,28.67
9106,2,25,5,64.25,0.00,22.48
9107,1,11,6,45.07,0.00,17.12
9107,2,28,7,68.36,0.00,28.02
9108,1,14,8,49.18,0.00,21.63
9108,2,31,1,72.47,0.00,34.06
9109,1,17,2,53.29,0.00,26.64
9109,2,34,3,76.58,0.00,40.58
9110,1,20,4,57.40,0.00,32.14
9110,2,37,5,80.69,0.00,47.60
9111,1,23,6,61.51,0.00,38.13
9111,2,40,7,84.80,0.00,55.12
9112,1,26,8,65.62,0.00,44.62
9112,2,43,1,88.91,0.00,63.12
9113,1,29,2,69.73,0.00,25.10
9113,2,46,3,93.02,0.00,36.27
9114,1,32,4,73.84,0.00,31.01
9114,2,49,5,97.13,0.00,43.70
9115,1,35,6,77.95,0.00,37.41
9115,2,52,7,101.24,0.00,51.63
9116,1,38,8,82.06,0.00,44.31
9116,2,55,1,105.35,0.00,60.04
9117,1,41,2,86.17,0.00,51.70
9117,2,58,3,109.46,0.00,68.95
9118,1,44,4,90.28,0.00,59.58
9118,2,61,5,113.57,0.00,78.36
9119,1,47,6,94.39,0.00,67.96
9119,2,64,7,117.68,0.00,43.54
9120,1,50,8,98.50,0.00,39.40
9120,2,67,1,121.79,0.00,52.36
9121,1,53,2,102.61,0.00,47.20
9121,2,70,3,125.90,0.00,61.69
9122,1,56,4,106.72,0.00,55.49
9122,2,73,5,130.01,0.00,71.50
9123,1,59,6,110.83,0.00,64.28
9123,2,76,7,134.12,0.00,81.81
9124,1,62,8,114.94,0.00,73.56
9124,2,79,1,138.23,0.00,92.61
9125,1,65,2,119.05,0.00,83.33
9125,2,82,3,142.34,0.00,49.81
9126,1,68,4,123.16,0.00,46.80
9126,2,85,5,146.45,0.00,60.04
9127,1,71,6,127.27,0.00,55.99
9127,2,88,7,150.56,0.00,70.76
9128,1,74,8,131.38,0.00,65.69
9128,2,91,1,154.67,0.00,81.97
9129,1,77,2,135.49,0.00,75.87
9129,2,94,3,158.78,0.00,93.68
9130,1,80,4,139.60,0.00,86.55
9130,2,97,5,162.89,0.00,105.87
9131,1,83,6,143.71,0.00,97.72
9131,2,100,7,167.00,25.05,118.57
9132,1,86,8,147.82,29.56,53.21
9132,2,103,1,171.11,42.77,66.73
9133,1,89,2,151.93,7.59,63.81
9133,2,106,3,175.22,17.52,78.84
9134,1,92,4,156.04,23.40,74.89
9134,2,109,5,179.33,35.86,91.45
9135,1,95,6,160.15,40.03,86.48
9135,2,112,7,183.44,9.17,104.56
9136,1,98,8,164.26,16.42,98.55
9136,2,3,1,34.11,5.11,21.48
9137,1,101,2,168.37,33.67,111.12
9137,2,6,3,38.22,9.55,26.37
9138,1,104,4,172.48,8.62,124.18
9138,2,9,5,42.33,4.23,15.66
9139,1,107,6,176.59,26.48,70.63
9139,2,12,7,46.44,9.28,19.96
9140,1,110,8,180.70,45.17,83.12
9140,2,15,1,50.55,2.52,24.76
9141,1,1,2,31.37,3.13,16.31
9141,2,18,3,54.66,8.19,30.06
9142,1,4,4,35.48,7.09,20.57
9142,2,21,5,58.77,14.69,35.84
9143,1,7,6,39.59,1.97,25.33
9143,2,24,7,62.88,6.28,42.12
9144,1,10,8,43.70,6.55,30.59
9144,2,27,1,66.99,13.39,23.44
9145,1,13,2,47.81,11.95,18.16
9145,2,30,3,71.10,3.55,29.15
9146,1,16,4,51.92,5.19,22.84
9146,2,33,5,75.21,11.28,35.34
9147,1,19,6,56.03,11.20,28.01
9147,2,36,7,79.32,19.83,42.03
9148,1,22,8,60.14,3.00,33.67
9148,2,39,1,83.43,8.34,49.22
9149,1,25,2,64.25,9.63,39.83
9149,2,42,3,87.54,17.50,56.90
9150,1,28,4,68.36,17.09,46.48
9150,2,45,5,91.65,0.00,65.07
9151,1,31,6,72.47,0.00,26.08
9151,2,48,7,95.76,0.00,37.34
9152,1,34,8,76.58,0.00,32.16
9152,2,51,1,99.87,0.00,44.94
9153,1,37,2,80.69,0.00,38.73
9153,2,54,3,103.98,0.00,53.02
9154,1,40,4,84.80,0.00,45.79
9154,2,57,5,108.09,0.00,61.61
9155,1,43,6,88.91,0.00,53.34
9155,2,60,7,112.20,0.00,70.68
9156,1,46,8,93.02,0.00,61.39
9156,2,63,1,116.31,0.00,80.25
9157,1,49,2,97.13,0.00,69.93
9157,2,66,3,120.42,0.00,44.55
9158,1,52,4,101.24,0.00,40.49
9158,2,69,5,124.53,0.00,53.54
9159,1,55,6,105.35,0.00,48.46
9159,2,72,7,128.64,0.00,63.03
9160,1,58,8,109.46,0.00,56.91
9160,2,75,1,132.75,0.00,73.01
9161,1,61,2,113.57,0.00,65.87
9161,2,78,3,136.86,0.00,83.48
9162,1,64,4,117.68,0.00,75.31
9162,2,81,5,140.97,0.00,94.44
9163,1,67,6,121.79,0.00,85.25
9163,2,84,7,145.08,0.00,50.77
9164,1,70,8,125.90,0.00,47.84
9164,2,87,1,149.19,0.00,61.16
9165,1,73,2,130.01,0.00,57.20
9165,2,90,3,153.30,0.00,72.05
9166,1,76,4,134.12,0.00,67.06
9166,2,93,5,157.41,0.00,83.42
9167,1,79,6,138.23,0.00,77.40
9167,2,96,7,161.52,0.00,95.29
9168,1,82,8,142.34,0.00,88.25
9168,2,99,1,165.63,0.00,107.65
9169,1,85,2,146.45,0.00,99.58
9169,2,102,3,169.74,0.00,120.51
9170,1,88,4,150.56,0.00,54.20
9170,2,105,5,173.85,0.00,67.80
9171,1,91,6,154.67,0.00,64.96
9171,2,108,7,177.96,0.00,80.08
9172,1,94,8,158.78,0.00,76.21
9172,2,111,1,182.07,0.00,92.85
9173,1,97,2,162.89,0.00,87.96
9173,2,2,3,32.74,0.00,18.66
9174,1,100,4,167.00,0.00,100.20
9174,2,5,5,36.85,0.00,23.21
9175,1,103,6,171.11,0.00,112.93
9175,2,8,7,40.96,0.00,28.26
9176,1,106,8,175.22,0.00,126.15
9176,2,11,1,45.07,0.00,16.67
9177,1,109,2,179.33,0.00,71.73
9177,2,14,3,49.18,0.00,21.14
9178,1,112,4,183.44,0.00,84.38
9178,2,17,5,53.29,0.00,26.11
9179,1,3,6,34.11,0.00,17.73
9179,2,20,7,57.40,0.00,31.57
9180,1,6,8,38.22,0.00,22.16
9180,2,23,1,61.51,0.00,37.52
9181,1,9,2,42.33,0.00,27.09
9181,2,26,3,65.62,9.84,43.96
9182,1,12,4,46.44,9.28,32.50
9182,2,29,5,69.73,17.43,24.40
9183,1,15,6,50.55,2.52,19.20
9183,2,32,7,73.84,7.38,30.27
9184,1,18,8,54.66,8.19,24.05
9184,2,35,1,77.95,15.59,36.63
9185,1,21,2,58.77,14.69,29.38
9185,2,38,3,82.06,4.10,43.49
9186,1,24,4,62.88,6.28,35.21
9186,2,41,5,86.17,12.92,50.84
9187,1,27,6,66.99,13.39,41.53
9187,2,44,7,90.28,22.57,58.68
9188,1,30,8,71.10,3.55,48.34
9188,2,47,1,94.39,9.43,67.01
9189,1,33,2,75.21,11.28,27.07
9189,2,50,3,98.50,19.70,38.41
9190,1,36,4,79.32,19.83,33.31
9190,2,53,5,102.61,5.13,46.17
9191,1,39,6,83.43,8.34,40.04
9191,2,56,7,106.72,16.00,54.42
9192,1,42,8,87.54,17.50,47.27
9192,2,59,1,110.83,27.70,63.17
9193,1,45,2,91.65,4.58,54.99
9193,2,62,3,114.94,11.49,72.41
9194,1,48,4,95.76,14.36,63.20
9194,2,65,5,119.05,23.81,82.14
9195,1,51,6,99.87,24.96,71.90
9195,2,68,7,123.16,6.15,45.56
9196,1,54,8,103.98,10.39,41.59
9196,2,71,1,127.27,19.09,54.72
9197,1,57,2,108.09,21.61,49.72
9197,2,74,3,131.38,32.84,64.37
9198,1,60,4,112.20,5.61,58.34
9198,2,77,5,135.49,13.54,74.51
9199,1,63,6,116.31,17.44,67.45
9199,2,80,7,139.60,27.92,85.15
9200,1,66,8,120.42,30.10,77.06
9200,2,83,1,143.71,0.00,96.28
9201,1,69,2,124.53,0.00,87.17
9201,2,86,3,147.82,0.00,51.73
9202,1,72,4,128.64,0.00,48.88
9202,2,89,5,151.93,0.00,62.29
9203,1,75,6,132.75,0.00,58.41
9203,2,92,7,156.04,0.00,73.33
9204,1,78,8,136.86,0.00,68.43
9204,2,95,1,160.15,0.00,84.87
9205,1,81,2,140.97,0.00,78.94
9205,2,98,3,164.26,0.00,96.91
9206,1,84,4,145.08,0.00,89.94
9206,2,101,5,168.37,0.00,109.44
9207,1,87,6,149.19,0.00,101.44
9207,2,104,7,172.48,0.00,122.46
9208,1,90,8,153.30,0.00,55.18
9208,2,107,1,176.59,0.00,68.87
9209,1,93,2,157.41,0.00,66.11
9209,2,110,3,180.70,0.00,81.31
9210,1,96,4,161.52,0.00,77.52
9210,2,1,5,31.37,0.00,15.99
9211,1,99,6,165.63,0.00,89.44
9211,2,4,7,35.48,0.00,20.22
9212,1,102,8,169.74,0.00,101.84
9212,2,7,1,39.59,0.00,24.94
9213,1,105,2,173.85,0.00,114.74
9213,2,10,3,43.70,0.00,30.15
9214,1,108,4,177.96,0.00,128.13
9214,2,13,5,47.81,0.00,17.68
9215,1,111,6,182.07,0.00,72.82
9215,2,16,7,51.92,0.00,22.32
9216,1,2,8,32.74,0.00,15.06
9216,2,19,1,56.03,0.00,27.45
9217,1,5,2,36.85,0.00,19.16
9217,2,22,3,60.14,0.00,33.07
9218,1,8,4,40.96,0.00,23.75
9218,2,25,5,64.25,0.00,39.19
9219,1,11,6,45.07,0.00,28.84
9219,2,28,7,68.36,0.00,45.80
9220,1,14,8,49.18,0.00,34.42
9220,2,31,1,72.47,0.00,25.36
9221,1,17,2,53.29,0.00,20.25
9221,2,34,3,76.58,0.00,31.39
9222,1,20,4,57.40,0.00,25.25
9222,2,37,5,80.69,0.00,37.92
9223,1,23,6,61.51,0.00,30.75
9223,2,40,7,84.80,0.00,44.94
9224,1,26,8,65.62,0.00,36.74
9224,2,43,1,88.91,0.00,52.45
9225,1,29,2,69.73,0.00,43.23
9225,2,46,3,93.02,0.00,60.46
9226,1,32,4,73.84,0.00,50.21
9226,2,49,5,97.13,0.00,68.96
9227,1,35,6,77.95,0.00,28.06
9227,2,52,7,101.24,0.00,39.48
9228,1,38,8,82.06,0.00,34.46
9228,2,55,1,105.35,0.00,47.40
9229,1,41,2,86.17,0.00,41.36
9229,2,58,3,109.46,0.00,55.82
9230,1,44,4,90.28,0.00,48.75
9230,2,61,5,113.57,0.00,64.73
9231,1,47,6,94.39,0.00,56.63
9231,2,64,7,117.68,17.65,74.13
9232,1,50,8,98.50,19.70,65.01
9232,2,67,1,121.79,30.44,84.03
9233,1,53,2,102.61,5.13,73.87
9233,2,70,3,125.90,12.59,46.58
9234,1,56,4,106.72,16.00,42.68
9234,2,73,5,130.01,26.00,55.90
9235,1,59,6,110.83,27.70,50.98
9235,2,76,7,134.12,6.70,65.71
9236,1,62,8,114.94,11.49,59.76
9236,2,79,1,138.23,20.73,76.02
9237,1,65,2,119.05,23.81,69.04
9237,2,82,3,142.34,35.58,86.82
9238,1,68,4,123.16,6.15,78.82
9238,2,85,5,146.45,14.64,98.12
9239,1,71,6,127.27,19.09,89.08
9239,2,88,7,150.56,30.11,52.69
9240,1,74,8,131.38,32.84,49.92
9240,2,91,1,154.67,7.73,63.41
9241,1,77,2,135.49,13.54,59.61
9241,2,94,3,158.78,23.81,74.62
9242,1,80,4,139.60,27.92,69.80
9242,2,97,5,162.89,40.72,86.33
9243,1,83,6,143.71,7.18,80.47
9243,2,100,7,167.00,16.70,98.53
9244,1,86,8,147.82,22.17,91.64
9244,2,103,1,171.11,34.22,111.22
9245,1,89,2,151.93,37.98,103.31
9245,2,106,3,175.22,8.76,124.40
9246,1,92,4,156.04,15.60,56.17
9246,2,109,5,179.33,26.89,69.93
9247,1,95,6,160.15,32.03,67.26
9247,2,112,7,183.44,45.86,82.54
9248,1,98,8,164.26,8.21,78.84
9248,2,3,1,34.11,3.41,17.39
9249,1,101,2,168.37,25.25,90.91
9249,2,6,3,38.22,7.64,21.78
9250,1,104,4,172.48,43.12,103.48
9250,2,9,5,42.33,0.00,26.66
9251,1,107,6,176.59,0.00,116.54
9251,2,12,7,46.44,0.00,32.04
9252,1,110,8,180.70,0.00,130.10
9252,2,15,1,50.55,0.00,18.70
9253,1,1,2,31.37,0.00,12.54
9253,2,18,3,54.66,0.00,23.50
9254,1,4,4,35.48,0.00,16.32
9254,2,21,5,58.77,0.00,28.79
9255,1,7,6,39.59,0.00,20.58
9255,2,24,7,62.88,0.00,34.58
9256,1,10,8,43.70,0.00,25.34
9256,2,27,1,66.99,0.00,40.86
9257,1,13,2,47.81,0.00,30.59
9257,2,30,3,71.10,0.00,47.63
9258,1,16,4,51.92,0.00,36.34
9258,2,33,5,75.21,0.00,26.32
9259,1,19,6,56.03,0.00,21.29
9259,2,36,7,79.32,0.00,32.52
9260,1,22,8,60.14,0.00,26.46
9260,2,39,1,83.43,0.00,39.21
9261,1,25,2,64.25,0.00,32.12
9261,2,42,3,87.54,0.00,46.39
9262,1,28,4,68.36,0.00,38.28
9262,2,45,5,91.65,0.00,54.07
9263,1,31,6,72.47,0.00,44.93
9263,2,48,7,95.76,0.00,62.24
9264,1,34,8,76.58,0.00,52.07
9264,2,51,1,99.87,0.00,70.90
9265,1,37,2,80.69,0.00,29.04
9265,2,54,3,103.98,0.00,40.55
9266,1,40,4,84.80,0.00,35.61
9266,2,57,5,108.09,0.00,48.64
9267,1,43,6,88.91,0.00,42.67
9267,2,60,7,112.20,0.00,57.22
9268,1,46,8,93.02,0.00,50.23
9268,2,63,1,116.31,0.00,66.29
9269,1,49,2,97.13,0.00,58.27
9269,2,66,3,120.42,0.00,75.86
9270,1,52,4,101.24,0.00,66.81
9270,2,69,5,124.53,0.00,85.92
9271,1,55,6,105.35,0.00,75.85
9271,2,72,7,128.64,0.00,47.59
9272,1,58,8,109.46,0.00,43.78
9272,2,75,1,132.75,0.00,57.08
9273,1,61,2,113.57,0.00,52.24
9273,2,78,3,136.86,0.00,67.06
9274,1,64,4,117.68,0.00,61.19
9274,2,81,5,140.97,0.00,77.53
9275,1,67,6,121.79,0.00,70.63
9275,2,84,7,145.08,0.00,88.49
9276,1,70,8,125.90,0.00,80.57
9276,2,87,1,149.19,0.00,99.95
9277,1,73,2,130.01,0.00,91.00
9277,2,90,3,153.30,0.00,53.65
9278,1,76,4,134.12,0.00,50.96
9278,2,93,5,157.41,0.00,64.53
9279,1,79,6,138.23,0.00,60.82
9279,2,96,7,161.52,0.00,75.91
9280,1,82,8,142.34,0.00,71.17
9280,2,99,1,165.63,0.00,87.78
9281,1,85,2,146.45,0.00,82.01
9281,2,102,3,169.74,25.46,100.14
9282,1,88,4,150.56,30.11,93.34
9282,2,105,5,173.85,43.46,113.00
9283,1,91,6,154.67,7.73,105.17
9283,2,108,7,177.96,17.79,126.35
9284,1,94,8,158.78,23.81,57.16
9284,2,111,1,182.07,36.41,71.00
9285,1,97,2,162.89,40.72,68.41
9285,2,2,3,32.74,1.63,14.73
9286,1,100,4,167.00,16.70,80.16
9286,2,5,5,36.85,5.52,18.79
9287,1,103,6,171.11,34.22,92.39
9287,2,8,7,40.96,10.24,23.34
9288,1,106,8,175.22,8.76,105.13
9288,2,11,1,45.07,4.50,28.39
9289,1,109,2,179.33,26.89,118.35
9289,2,14,3,49.18,9.83,33.93
9290,1,112,4,183.44,45.86,132.07
9290,2,17,5,53.29,2.66,19.71
9291,1,3,6,34.11,3.41,13.64
9291,2,20,7,57.40,8.61,24.68
9292,1,6,8,38.22,7.64,17.58
9292,2,23,1,61.51,15.37,30.13
9293,1,9,2,42.33,2.11,22.01
9293,2,26,3,65.62,6.56,36.09
9294,1,12,4,46.44,6.96,26.93
9294,2,29,5,69.73,13.94,42.53
9295,1,15,6,50.55,12.63,32.35
9295,2,32,7,73.84,3.69,49.47
9296,1,18,8,54.66,5.46,38.26
9296,2,35,1,77.95,11.69,27.28
9297,1,21,2,58.77,11.75,22.33
9297,2,38,3,82.06,20.51,33.64
9298,1,24,4,62.88,3.14,27.66
9298,2,41,5,86.17,8.61,40.49
9299,1,27,6,66.99,10.04,33.49
9299,2,44,7,90.28,18.05,47.84
9300,1,30,8,71.10,17.77,39.81
9300,2,47,1,94.39,0.00,55.69
9301,1,33,2,75.21,0.00,46.63
9301,2,50,3,98.50,0.00,64.02
9302,1,36,4,79.32,0.00,53.93
9302,2,53,5,102.61,0.00,72.85
9303,1,39,6,83.43,0.00,30.03
9303,2,56,7,106.72,0.00,41.62
9304,1,42,8,87.54,0.00,36.76
9304,2,59,1,110.83,0.00,49.87
9305,1,45,2,91.65,0.00,43.99
9305,2,62,3,114.94,0.00,58.61
9306,1,48,4,95.76,0.00,51.71
9306,2,65,5,119.05,0.00,67.85
9307,1,51,6,99.87,0.00,59.92
9307,2,68,7,123.16,0.00,77.59
9308,1,54,8,103.98,0.00,68.62
9308,2,71,1,127.27,0.00,87.81
9309,1,57,2,108.09,0.00,77.82
9309,2,74,3,131.38,0.00,48.61
9310,1,60,4,112.20,0.00,44.88
9310,2,77,5,135.49,0.00,58.26
9311,1,63,6,116.31,0.00,53.50
9311,2,80,7,139.60,0.00,68.40
9312,1,66,8,120.42,0.00,62.61
9312,2,83,1,143.71,0.00,79.04
9313,1,69,2,124.53,0.00,72.22
9313,2,86,3,147.82,0.00,90.17
9314,1,72,4,128.64,0.00,82.32
9314,2,89,5,151.93,0.00,101.79
9315,1,75,6,132.75,0.00,92.92
9315,2,92,7,156.04,0.00,54.61
9316,1,78,8,136.86,0.00,52.00
9316,2,95,1,160.15,0.00,65.66
